dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_wise_ft,ttt_wise_alpha,ttt_wise_applied,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason,ttt_c_selection,ttt_c_source,ttt_c_metric,ttt_c_f_distance_mean,ttt_c_f_distance_std,ttt_c_fallback_reason,ttt_c_label_coverage_ok
stage1_graph_scm_0000_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0000_seed42,multiclass,584,59,440,36,5,0.6363636363636364,0.6155676377336613,0.5968947484770907,0.8877533662212068,0.8310585555275075,10.895721673965454,1.0259361267089844,ok,,584,525,0,440,0.8281315565109253,True,0.1,True,16,1e-05,True,10.808863401412964,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.6271186440677966,0.6440677966101694,0.6271186440677966,0.6440677966101694,8,True,False,,f_mmd,test,standardized_l2,2.220810167549989,0.43261542919886425,,True
stage3_graph_scm_0100_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage3_graph_scm_0100_seed42,multiclass,3080,308,740,26,9,1.0,1.0,1.0,1.0,0.00017001108806597066,6.084949254989624,1.3068909645080566,ok,,3080,2772,0,740,0.002213993575423956,True,0.1,False,8,1e-05,True,5.957555294036865,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=3820>=2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,f_mmd,test,standardized_l2,3.3813597356900944,0.5080713032790664,,True
stage3_graph_scm_0101_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage3_graph_scm_0101_seed42,multiclass,9062,907,2196,8,6,1.0,1.0,1.0,1.0,2.38282983666668e-07,8.720582485198975,3.043956995010376,ok,,9062,8155,0,2196,1.2954051840097236e-06,True,0.1,False,8,1e-05,True,8.618701219558716,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=11258>=2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,f_mmd,test,standardized_l2,3.68668470233989,0.6981487964602108,,True
stage3_graph_scm_0102_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage3_graph_scm_0102_seed42,multiclass,42743,4275,11350,16,10,0.5876651982378854,0.5657599723484998,0.5302375846743519,0.9133758265478914,1.0853127875181483,179.38627696037292,37.13140821456909,ok,,42743,38468,0,11350,1.1761157512664795,True,0.1,False,120,1e-05,True,178.74141645431519,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=54093>=2000,30,4,epoch_chunk,accuracy,0.5817543859649122,0.5964912280701754,0.5817543859649122,0.5964912280701754,29,False,False,,f_mmd,test,standardized_l2,7.125304893091599,6.0148466970502605,,True
stage3_graph_scm_0103_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage3_graph_scm_0103_seed42,multiclass,981,99,262,78,5,0.9961832061068703,0.9962205159200973,0.9957446808510639,1.0,0.01093151056030516,7.443535327911377,0.9827370643615723,ok,,981,882,0,262,0.07141663134098053,True,0.1,True,8,1e-05,True,7.244652509689331,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1243<2000,30,1,epoch_chunk,accuracy,0.9797979797979798,0.9797979797979798,0.9797979797979798,0.9797979797979798,0,True,False,,f_mmd,test,standardized_l2,2.484970545806116,1.5254976692326716,,True
stage3_graph_scm_0104_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage3_graph_scm_0104_seed42,multiclass,18898,1890,4995,38,6,0.42462462462462464,0.33785314979229836,0.338881554777428,0.7081933360356358,1.4104346045807046,51.633113384246826,13.806387424468994,ok,,18898,17008,0,4995,1.3958661556243896,True,0.1,False,24,1e-05,True,50.73586082458496,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=23893>=2000,30,2,epoch_chunk,accuracy,0.42328042328042326,0.4248677248677249,0.42328042328042326,0.4248677248677249,4,True,False,,f_mmd,test,standardized_l2,3.1941304596991826,0.7650379731073498,,True
stage3_graph_scm_0105_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage3_graph_scm_0105_seed42,multiclass,38964,3897,9359,28,10,0.5613847633294156,0.5594385211951606,0.5529382088137015,0.9222821117378304,1.1644123757651617,76.9822268486023,34.69071054458618,ok,,38964,35067,0,9359,1.1999088525772095,True,0.1,False,40,1e-05,True,75.60841941833496,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=48323>=2000,30,4,epoch_chunk,accuracy,0.5619707467282525,0.5655632537849627,0.5619707467282525,0.5655632537849627,2,True,False,,f_mmd,test,standardized_l2,1.8693089413385702,0.13626224348828012,,True
stage3_graph_scm_0106_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage3_graph_scm_0106_seed42,multiclass,1013,102,243,41,7,0.6255144032921811,0.6298251664976693,0.6349664090688198,0.9131250000411647,0.8898414576448085,8.4098641872406,1.5453784465789795,ok,,1013,911,0,243,1.223646342754364,True,0.1,True,8,1e-05,True,8.111000776290894,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1256<2000,30,1,epoch_chunk,accuracy,0.6568627450980392,0.6568627450980392,0.6568627450980392,0.6568627450980392,0,True,False,,f_mmd,test,standardized_l2,2.335157200573222,0.2852201307202717,,True
stage3_graph_scm_0107_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage3_graph_scm_0107_seed42,multiclass,4698,470,1249,95,5,0.8214571657325861,0.8071273129079235,0.7414137203364916,0.9446021190466223,0.4827835337563195,33.353902101516724,5.433040380477905,ok,,4698,4228,0,1249,0.4425368160009384,True,0.1,False,12,1e-05,True,32.71092772483826,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=5947>=2000,30,1,epoch_chunk,accuracy,0.825531914893617,0.8276595744680851,0.825531914893617,0.8276595744680851,4,True,False,,f_mmd,test,standardized_l2,1.7169809257318838,0.034982472378863004,,True
stage3_graph_scm_0108_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage3_graph_scm_0108_seed42,multiclass,613,62,151,52,3,0.8675496688741722,0.8675245835841863,0.8569698559468382,0.9638303014736942,0.3373021215822163,11.755640506744385,1.0632026195526123,ok,,613,551,0,151,0.28414277732372284,True,0.1,True,20,1e-05,True,11.624793529510498,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=764<2000,30,1,epoch_chunk,accuracy,0.7741935483870968,0.8387096774193549,0.7741935483870968,0.8387096774193549,12,True,False,,f_mmd,test,standardized_l2,2.5962090406240472,0.48264651653396157,,True
stage3_graph_scm_0109_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage3_graph_scm_0109_seed42,multiclass,22237,2224,5825,49,9,0.9993133047210301,0.9993135361810815,0.9993535177639754,0.9999998222295202,0.0017821920568817093,76.98520612716675,18.408636331558228,ok,,22237,20013,0,5825,0.004718173528090119,True,0.1,False,28,1e-05,True,75.84152913093567,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=28062>=2000,30,2,epoch_chunk,accuracy,0.997751798561151,0.9986510791366906,0.997751798561151,0.9986510791366906,6,True,False,,f_mmd,test,standardized_l2,3.7193317809016464,19.833504242468074,,True
stage3_graph_scm_0110_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage3_graph_scm_0110_seed42,multiclass,22714,2272,5642,33,6,1.0,1.0,1.0,1.0,2.86476332584148e-07,39.391196727752686,16.183685779571533,ok,,22714,20442,0,5642,0.030410023406147957,True,0.1,False,24,1e-05,True,38.39273476600647,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=28356>=2000,30,3,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,f_mmd,test,standardized_l2,7.24002398922243,2.6474309964560865,,True
stage3_graph_scm_0111_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage3_graph_scm_0111_seed42,multiclass,4203,421,1083,18,3,0.9316712834718375,0.9320330637746913,0.9347600925407287,0.990781380581414,0.14456877443603938,8.749722957611084,1.6796865463256836,ok,,4203,3782,0,1083,0.12229717895388603,True,0.1,False,11,1e-05,True,8.530431747436523,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=5286>=2000,30,1,epoch_chunk,accuracy,0.9501187648456056,0.9524940617577197,0.9501187648456056,0.9524940617577197,3,True,False,,f_mmd,test,standardized_l2,2.9632030979074604,1.6650835160426514,,True
stage3_graph_scm_0112_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage3_graph_scm_0112_seed42,binclass,7798,780,2059,79,2,0.9936862554638174,0.9936694168788779,0.9822952995972369,0.9997434916634791,0.01407997510233649,35.47030830383301,7.358091592788696,ok,,7798,7018,0,2059,0.013298047706484795,True,0.1,False,11,1e-05,True,34.66940903663635,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=9857>=2000,30,1,epoch_chunk,accuracy,0.9961538461538462,0.9974358974358974,0.9961538461538462,0.9974358974358974,3,True,False,,f_mmd,test,standardized_l2,1.8418811141637663,0.15804967889701263,,True
stage3_graph_scm_0113_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage3_graph_scm_0113_seed42,binclass,29217,2922,6885,31,2,1.0,1.0,1.0,1.0,4.647885282673421e-07,48.05360794067383,22.89831781387329,ok,,29217,26295,0,6885,0.0001008788967737928,True,0.1,False,24,1e-05,True,47.08992576599121,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=36102>=2000,30,3,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,f_mmd,test,standardized_l2,5.030755190785166,7.107608222881941,,True
stage3_graph_scm_0114_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage3_graph_scm_0114_seed42,multiclass,9633,964,2463,8,10,0.27486804709703616,0.21721490577129862,0.1648142474146766,0.6554237728886498,2.001389553258909,9.373993158340454,3.3856964111328125,ok,,9633,8669,0,2463,2.025824189186096,True,0.1,False,8,1e-05,True,9.272547483444214,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=12096>=2000,30,1,epoch_chunk,accuracy,0.29045643153526973,0.29045643153526973,0.29045643153526973,0.29045643153526973,0,True,False,,f_mmd,test,standardized_l2,4.04643973641375,0.700467915831015,,True
stage3_graph_scm_0115_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage3_graph_scm_0115_seed42,multiclass,39447,3945,10444,28,10,0.1457296055151283,0.0998001301535832,0.11785819832168778,0.5530834019887478,2.2753310431731997,128.5163733959198,36.12083649635315,ok,,39447,35502,0,10444,2.279558777809143,True,0.1,False,68,1e-05,True,127.12303614616394,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=49891>=2000,30,4,epoch_chunk,accuracy,0.13257287705956908,0.1376425855513308,0.13257287705956908,0.1376425855513308,9,True,False,,f_mmd,test,standardized_l2,2.42632498101493,0.2970876727130881,,True
stage3_graph_scm_0116_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage3_graph_scm_0116_seed42,multiclass,11641,1165,2870,4,5,1.0,1.0,1.0,1.0,5.0650203373588306e-05,11.371835231781006,3.992135524749756,ok,,11641,10476,0,2870,0.3875720798969269,True,0.1,False,16,1e-05,True,11.306920051574707,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=14511>=2000,30,2,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,f_mmd,test,standardized_l2,6.639530366575864,1.967567014967058,,True
stage3_graph_scm_0117_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage3_graph_scm_0117_seed42,multiclass,1384,139,333,86,3,0.993993993993994,0.993993993993994,0.984804469273743,0.9996677065950809,0.019059040012258145,12.745989084243774,1.324430227279663,ok,,1384,1245,0,333,0.0025354832177981734,True,0.1,True,12,1e-05,True,12.446814775466919,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1717<2000,30,1,epoch_chunk,accuracy,0.9856115107913669,0.9928057553956835,0.9856115107913669,0.9928057553956835,4,True,False,,f_mmd,test,standardized_l2,3.518077658288863,0.5786539568151661,,True
stage3_graph_scm_0118_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage3_graph_scm_0118_seed42,multiclass,13839,1384,3261,69,6,1.0,1.0,1.0,1.0,3.2019452982771263e-07,40.579060554504395,12.239789485931396,ok,,13839,12455,0,3261,8.651778102830576e-07,True,0.1,False,16,1e-05,True,39.41918063163757,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=17100>=2000,30,2,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,f_mmd,test,standardized_l2,4.148624809996677,1.4312894868698038,,True
stage3_graph_scm_0119_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage3_graph_scm_0119_seed42,multiclass,3554,356,944,89,6,0.7510593220338984,0.7505528197945093,0.7413048300816957,0.9558157355271,0.6571812301414586,29.45419192314148,3.996006965637207,ok,,3554,3198,0,944,0.6474976241588593,True,0.1,False,17,1e-05,True,28.99720072746277,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=4498>=2000,30,1,epoch_chunk,accuracy,0.7162921348314607,0.7415730337078652,0.7162921348314607,0.7415730337078652,9,True,False,,f_mmd,test,standardized_l2,6.554412160509363,2.005573960641129,,True
stage3_graph_scm_0120_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage3_graph_scm_0120_seed42,multiclass,7241,725,1902,41,9,0.4426919032597266,0.41252137585747684,0.40433866080445846,0.8188984231197688,1.3849787401296623,32.655640840530396,4.863320827484131,ok,,7241,6516,0,1902,1.3744898438453674,True,0.1,False,19,1e-05,True,32.280829668045044,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=9143>=2000,30,1,epoch_chunk,accuracy,0.4220689655172414,0.44551724137931037,0.4220689655172414,0.44551724137931037,11,True,False,,f_mmd,test,standardized_l2,3.0949302818726836,2.212236926459736,,True
stage3_graph_scm_0121_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage3_graph_scm_0121_seed42,binclass,372,38,90,38,2,1.0,1.0,1.0,1.0,1.9914605862381745e-06,4.2191243171691895,0.600628137588501,ok,,372,334,0,90,1.2706626648650854e-06,True,0.1,True,8,1e-05,True,4.135600566864014,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=462<2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,f_mmd,test,standardized_l2,3.374796725592971,1.1294464741474042,,True
stage3_graph_scm_0122_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage3_graph_scm_0122_seed42,multiclass,4145,415,1029,61,9,0.706511175898931,0.6713635343325407,0.525199649374056,0.9342037967877306,0.7911453089230911,39.25030708312988,3.331028699874878,ok,,4145,3730,0,1029,0.7407502830028534,True,0.1,False,27,1e-05,True,38.88624024391174,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=5174>=2000,30,1,epoch_chunk,accuracy,0.6963855421686747,0.7060240963855422,0.6963855421686747,0.7060240963855422,19,True,False,,f_mmd,test,standardized_l2,1.6049271957672693,0.0533198803157748,,True
stage3_graph_scm_0123_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage3_graph_scm_0123_seed42,multiclass,35120,3512,8289,16,9,0.5035589335263603,0.4843596583268354,0.4776431823091861,0.8613557814348201,1.4195480351361736,88.8725163936615,26.205535888671875,ok,,35120,31608,0,8289,1.4427271485328674,True,0.1,False,68,1e-05,True,88.17509698867798,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=43409>=2000,30,4,epoch_chunk,accuracy,0.5079726651480638,0.5099658314350797,0.5079726651480638,0.5099658314350797,9,True,False,,f_mmd,test,standardized_l2,1.7582651290243714,0.09468969983498335,,True
stage3_graph_scm_0124_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage3_graph_scm_0124_seed42,multiclass,29338,2934,7407,4,3,0.6457405157283651,0.6051915409068246,0.4798172017391804,0.7430380214692193,0.8030828480588655,32.871628761291504,12.973339080810547,ok,,29338,26404,0,7407,0.811847448348999,True,0.1,False,30,1e-05,True,32.72422528266907,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=36745>=2000,30,3,epoch_chunk,accuracy,0.6220177232447172,0.6264485344239945,0.6220177232447172,0.6264485344239945,2,True,False,,f_mmd,test,standardized_l2,3.769600178129052,0.8527498519058316,,True
stage3_graph_scm_0125_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage3_graph_scm_0125_seed42,multiclass,2311,232,578,56,8,0.9930795847750865,0.9930885963104616,0.9910273380931085,0.9999641591946482,0.016960540059357977,12.22413969039917,1.9092111587524414,ok,,2311,2079,0,578,0.004493395797908306,True,0.1,False,8,1e-05,True,11.926836729049683,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=2889>=2000,30,1,epoch_chunk,accuracy,0.9956896551724138,0.9956896551724138,0.9956896551724138,0.9956896551724138,0,True,False,,f_mmd,test,standardized_l2,3.51464429279973,1.8242692665417077,,True
stage3_graph_scm_0126_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage3_graph_scm_0126_seed42,multiclass,422,43,106,61,7,1.0,1.0,1.0,1.0,3.0415338713891068e-06,7.859281539916992,0.6192221641540527,ok,,422,379,0,106,1.125335666074534e-05,True,0.1,True,8,1e-05,True,7.705514192581177,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=528<2000,30,1,epoch_chunk,accuracy,0.9302325581395349,0.9302325581395349,0.9302325581395349,0.9302325581395349,0,True,False,,f_mmd,test,standardized_l2,3.8635274500513823,1.819980791433504,,True
stage3_graph_scm_0127_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage3_graph_scm_0127_seed42,multiclass,33612,3362,8047,10,7,0.647570523176339,0.6324953335440606,0.4716187672223503,0.8941714429176575,0.9102072622298037,69.60577726364136,23.0232093334198,ok,,33612,30250,0,8047,0.9813914597034454,True,0.1,False,56,1e-05,True,69.06445384025574,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=41659>=2000,30,4,epoch_chunk,accuracy,0.6293872694824509,0.6314693634741225,0.6293872694824509,0.6314693634741225,6,True,False,,f_mmd,test,standardized_l2,1.8234778697140601,0.059514424833558066,,True
stage3_graph_scm_0128_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage3_graph_scm_0128_seed42,multiclass,6750,675,1779,85,10,0.5334457560427206,0.5262995112438884,0.4781096353065144,0.894161513730326,1.3111337151209996,30.523589611053467,7.154296636581421,ok,,6750,6075,0,1779,1.3254013061523438,True,0.1,False,8,1e-05,True,29.682194232940674,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=8529>=2000,30,1,epoch_chunk,accuracy,0.5185185185185185,0.5185185185185185,0.5185185185185185,0.5185185185185185,0,True,False,,f_mmd,test,standardized_l2,3.258351630818341,0.4842163247016947,,True
stage3_graph_scm_0129_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage3_graph_scm_0129_seed42,multiclass,31864,3187,8399,6,10,0.4799380878676033,0.47277390853111795,0.40584038137884787,0.8267933833821969,1.4433262219105925,36.34738779067993,20.228388786315918,ok,,31864,28677,0,8399,1.4773370027542114,True,0.1,False,27,1e-05,True,35.999791860580444,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=40263>=2000,30,3,epoch_chunk,accuracy,0.4960778161280201,0.497646689676812,0.4960778161280201,0.497646689676812,1,True,False,,f_mmd,test,standardized_l2,5.031500700067234,1.0285776578241925,,True
stage3_graph_scm_0130_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage3_graph_scm_0130_seed42,binclass,805,81,212,18,2,0.9952830188679245,0.9952908309488996,0.9964285714285714,1.0,0.012939058005944115,5.355193614959717,1.0082283020019531,ok,,805,724,0,212,0.025107238441705704,True,0.1,True,8,1e-05,True,5.2814576625823975,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1017<2000,30,1,epoch_chunk,accuracy,0.9876543209876543,0.9876543209876543,0.9876543209876543,0.9876543209876543,0,True,False,,f_mmd,test,standardized_l2,4.8419898742397125,1.1229728173335718,,True
stage3_graph_scm_0131_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage3_graph_scm_0131_seed42,multiclass,1254,126,310,7,3,0.6225806451612903,0.604975359927443,0.5497240252092008,0.766542115823292,0.8564711387598025,6.112516641616821,0.4202415943145752,ok,,1254,1128,0,310,0.7375563383102417,True,0.1,True,16,1e-05,True,6.072386264801025,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1564<2000,30,1,epoch_chunk,accuracy,0.5476190476190477,0.5714285714285714,0.5476190476190477,0.5714285714285714,8,True,False,,f_mmd,test,standardized_l2,5.584351626694098,4.540022580995133,,True
stage3_graph_scm_0132_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage3_graph_scm_0132_seed42,multiclass,8787,879,2283,31,7,0.5142356548401227,0.4132609757189255,0.18573723511422346,0.7377344103878934,1.3188487615079523,23.015223264694214,4.9079976081848145,ok,,8787,7908,0,2283,1.32309228181839,True,0.1,False,12,1e-05,True,22.65330195426941,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=11070>=2000,30,1,epoch_chunk,accuracy,0.5267349260523322,0.5278725824800911,0.5267349260523322,0.5278725824800911,4,True,False,,f_mmd,test,standardized_l2,3.21868299924816,2.8657690927768544,,True
